1e9454fa-7961-4ed2-b70e-19fdfeaa1c97;0;15000;800;0;13;1;27;0;13;0;13;0;0.8260869565217391;0.057971014492753624;0.014492753623188406;0.0;0.0;0.0;0.0;0.0;0.0;0.014492753623188406;0.08695652173913043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
1e9454fa-7961-4ed2-b70e-19fdfeaa1c97;1;15000;800;0;13;1;27;0;13;0;13;0;0.8108108108108109;0.02702702702702703;0.013513513513513514;0.0;0.0;0.0;0.013513513513513514;0.0;0.0;0.05405405405405406;0.08108108108108109;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
1e9454fa-7961-4ed2-b70e-19fdfeaa1c97;2;15000;800;0;13;1;27;0;13;0;13;0;0.8266666666666667;0.02666666666666667;0.013333333333333334;0.013333333333333334;0.0;0.0;0.013333333333333334;0.0;0.0;0.0;0.10666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
1e9454fa-7961-4ed2-b70e-19fdfeaa1c97;3;15000;800;0;13;1;27;0;13;0;13;0;0.7763157894736842;0.05263157894736842;0.06578947368421052;0.02631578947368421;0.0;0.0;0.013157894736842105;0.0;0.0;0.0;0.06578947368421052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
1e9454fa-7961-4ed2-b70e-19fdfeaa1c97;4;15000;800;0;13;1;27;0;13;0;13;0;0.88;0.04;0.0;0.013333333333333334;0.0;0.0;0.0;0.0;0.0;0.013333333333333334;0.05333333333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
1e9454fa-7961-4ed2-b70e-19fdfeaa1c97;0;15000;800;0;13;1;27;0;13;0;13;1;0.0;0.9649122807017544;0.0;0.0;0.0;0.0;0.03508771929824561;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
1e9454fa-7961-4ed2-b70e-19fdfeaa1c97;1;15000;800;0;13;1;27;0;13;0;13;1;0.03125;0.71875;0.015625;0.046875;0.0;0.0;0.140625;0.0;0.0;0.0;0.0;0.0;0.015625;0.0;0.0;0.0;0.0;0.015625;0.0;0.015625;
1e9454fa-7961-4ed2-b70e-19fdfeaa1c97;2;15000;800;0;13;1;27;0;13;0;13;1;0.014705882352941176;0.75;0.0;0.04411764705882353;0.0;0.0;0.1323529411764706;0.0;0.0;0.0;0.029411764705882353;0.0;0.0;0.0;0.0;0.0;0.0;0.014705882352941176;0.0;0.014705882352941176;
1e9454fa-7961-4ed2-b70e-19fdfeaa1c97;3;15000;800;0;13;1;27;0;13;0;13;1;0.0;0.7887323943661971;0.0;0.11267605633802817;0.0;0.0;0.056338028169014086;0.0;0.0;0.0;0.0;0.0;0.014084507042253521;0.014084507042253521;0.0;0.0;0.0;0.0;0.0;0.014084507042253521;
1e9454fa-7961-4ed2-b70e-19fdfeaa1c97;4;15000;800;0;13;1;27;0;13;0;13;1;0.0;0.835820895522388;0.014925373134328358;0.04477611940298507;0.0;0.0;0.05970149253731343;0.014925373134328358;0.0;0.0;0.0;0.0;0.014925373134328358;0.0;0.0;0.0;0.0;0.0;0.0;0.014925373134328358;
1e9454fa-7961-4ed2-b70e-19fdfeaa1c97;0;15000;800;0;13;1;27;0;13;0;13;2;0.09259259259259259;0.0;0.8703703703703703;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.037037037037037035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
1e9454fa-7961-4ed2-b70e-19fdfeaa1c97;1;15000;800;0;13;1;27;0;13;0;13;2;0.034482758620689655;0.0;0.9482758620689655;0.0;0.017241379310344827;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
1e9454fa-7961-4ed2-b70e-19fdfeaa1c97;2;15000;800;0;13;1;27;0;13;0;13;2;0.05454545454545454;0.0;0.9272727272727272;0.0;0.0;0.01818181818181818;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
1e9454fa-7961-4ed2-b70e-19fdfeaa1c97;3;15000;800;0;13;1;27;0;13;0;13;2;0.03389830508474576;0.0;0.9491525423728814;0.01694915254237288;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
1e9454fa-7961-4ed2-b70e-19fdfeaa1c97;4;15000;800;0;13;1;27;0;13;0;13;2;0.047619047619047616;0.0;0.9523809523809523;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
1e9454fa-7961-4ed2-b70e-19fdfeaa1c97;0;15000;800;0;13;1;27;0;13;0;13;3;0.0;0.057971014492753624;0.0;0.7681159420289855;0.0;0.0;0.043478260869565216;0.0;0.0;0.057971014492753624;0.014492753623188406;0.028985507246376812;0.0;0.0;0.0;0.0;0.014492753623188406;0.0;0.0;0.014492753623188406;
1e9454fa-7961-4ed2-b70e-19fdfeaa1c97;1;15000;800;0;13;1;27;0;13;0;13;3;0.0;0.045454545454545456;0.015151515151515152;0.8333333333333334;0.0;0.0;0.045454545454545456;0.0;0.0;0.015151515151515152;0.030303030303030304;0.015151515151515152;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
1e9454fa-7961-4ed2-b70e-19fdfeaa1c97;2;15000;800;0;13;1;27;0;13;0;13;3;0.0;0.078125;0.0;0.71875;0.0;0.0;0.09375;0.0;0.0;0.046875;0.015625;0.03125;0.0;0.015625;0.0;0.0;0.0;0.0;0.0;0.0;
1e9454fa-7961-4ed2-b70e-19fdfeaa1c97;3;15000;800;0;13;1;27;0;13;0;13;3;0.03076923076923077;0.09230769230769231;0.015384615384615385;0.7538461538461538;0.0;0.0;0.046153846153846156;0.0;0.0;0.015384615384615385;0.015384615384615385;0.0;0.0;0.0;0.0;0.015384615384615385;0.0;0.015384615384615385;0.0;0.0;
1e9454fa-7961-4ed2-b70e-19fdfeaa1c97;4;15000;800;0;13;1;27;0;13;0;13;3;0.0;0.08064516129032258;0.016129032258064516;0.7741935483870968;0.0;0.0;0.06451612903225806;0.0;0.0;0.016129032258064516;0.0;0.03225806451612903;0.016129032258064516;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
1e9454fa-7961-4ed2-b70e-19fdfeaa1c97;0;15000;800;0;13;1;27;0;13;0;13;4;0.046153846153846156;0.0;0.0;0.015384615384615385;0.8923076923076924;0.0;0.015384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015384615384615385;0.0;0.0;0.015384615384615385;
1e9454fa-7961-4ed2-b70e-19fdfeaa1c97;1;15000;800;0;13;1;27;0;13;0;13;4;0.01639344262295082;0.0;0.03278688524590164;0.0;0.9180327868852459;0.01639344262295082;0.0;0.0;0.0;0.01639344262295082;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
1e9454fa-7961-4ed2-b70e-19fdfeaa1c97;2;15000;800;0;13;1;27;0;13;0;13;4;0.029850746268656716;0.0;0.04477611940298507;0.0;0.8805970149253731;0.014925373134328358;0.0;0.014925373134328358;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014925373134328358;0.0;0.0;0.0;
