c696011e-0172-4853-ba01-2a67b3c8df47;0;20000;600;0;13;1;20;0;13;0;13;0;0.7282608695652174;0.043478260869565216;0.09782608695652174;0.010869565217391304;0.0;0.0;0.010869565217391304;0.0;0.0;0.010869565217391304;0.09782608695652174;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
c696011e-0172-4853-ba01-2a67b3c8df47;1;20000;600;0;13;1;20;0;13;0;13;0;0.7878787878787878;0.010101010101010102;0.050505050505050504;0.0;0.0;0.0;0.020202020202020204;0.0;0.0;0.04040404040404041;0.0707070707070707;0.0;0.0;0.0;0.0;0.0;0.0;0.020202020202020204;0.0;0.0;
c696011e-0172-4853-ba01-2a67b3c8df47;2;20000;600;0;13;1;20;0;13;0;13;0;0.77;0.0;0.07;0.01;0.0;0.0;0.04;0.0;0.0;0.05;0.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
c696011e-0172-4853-ba01-2a67b3c8df47;3;20000;600;0;13;1;20;0;13;0;13;0;0.7352941176470589;0.0392156862745098;0.08823529411764706;0.0392156862745098;0.00980392156862745;0.0;0.0;0.0;0.0;0.0196078431372549;0.058823529411764705;0.00980392156862745;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
c696011e-0172-4853-ba01-2a67b3c8df47;4;20000;600;0;13;1;20;0;13;0;13;0;0.7623762376237624;0.0297029702970297;0.1188118811881188;0.0297029702970297;0.0;0.0;0.009900990099009901;0.0;0.0;0.019801980198019802;0.0297029702970297;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
c696011e-0172-4853-ba01-2a67b3c8df47;0;20000;600;0;13;1;20;0;13;0;13;1;0.0;0.8552631578947368;0.013157894736842105;0.013157894736842105;0.013157894736842105;0.0;0.05263157894736842;0.0;0.0;0.02631578947368421;0.013157894736842105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013157894736842105;
c696011e-0172-4853-ba01-2a67b3c8df47;1;20000;600;0;13;1;20;0;13;0;13;1;0.011764705882352941;0.6352941176470588;0.011764705882352941;0.11764705882352941;0.0;0.011764705882352941;0.12941176470588237;0.0;0.0;0.0;0.058823529411764705;0.0;0.0;0.011764705882352941;0.0;0.0;0.011764705882352941;0.0;0.0;0.0;
c696011e-0172-4853-ba01-2a67b3c8df47;2;20000;600;0;13;1;20;0;13;0;13;1;0.06593406593406594;0.6373626373626373;0.0;0.14285714285714285;0.0;0.0;0.07692307692307693;0.0;0.0;0.04395604395604396;0.02197802197802198;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01098901098901099;
c696011e-0172-4853-ba01-2a67b3c8df47;3;20000;600;0;13;1;20;0;13;0;13;1;0.021052631578947368;0.6736842105263158;0.0;0.14736842105263157;0.0;0.010526315789473684;0.031578947368421054;0.021052631578947368;0.0;0.05263157894736842;0.031578947368421054;0.0;0.0;0.0;0.0;0.0;0.010526315789473684;0.0;0.0;0.0;
c696011e-0172-4853-ba01-2a67b3c8df47;4;20000;600;0;13;1;20;0;13;0;13;1;0.011111111111111112;0.6111111111111112;0.0;0.08888888888888889;0.022222222222222223;0.022222222222222223;0.07777777777777778;0.022222222222222223;0.0;0.011111111111111112;0.05555555555555555;0.0;0.0;0.0;0.0;0.0;0.011111111111111112;0.0;0.0;0.06666666666666667;
